date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_child,cases_adolescent,cases_adult,cases_elderly
2023-10-22,W.P. Putrajaya,2,0,1,338,0,0,0,2,0
2023-10-23,Johor,2,0,0,1819,0,0,0,0,2
2023-10-23,Kedah,15,0,5,-362,0,1,0,10,4
2023-10-23,Kelantan,9,0,5,172,0,0,0,9,0
2023-10-23,Melaka,7,0,5,1479,0,0,0,7,0
2023-10-23,Negeri Sembilan,5,0,4,237,0,0,1,3,1
2023-10-23,Pahang,0,0,1,627,0,0,0,0,0
2023-10-23,Perak,2,0,2,536,0,0,0,1,1
2023-10-23,Perlis,1,0,2,63,0,1,0,0,0
2023-10-23,Pulau Pinang,6,0,13,240,0,0,0,5,1
2023-10-23,Sabah,1,0,0,3480,0,0,0,1,0
2023-10-23,Sarawak,1,0,0,183,0,0,0,0,1
2023-10-23,Selangor,55,0,48,1056,0,3,3,42,7
2023-10-23,Terengganu,0,0,0,316,0,0,0,0,0
2023-10-23,W.P. Kuala Lumpur,36,0,27,1439,0,1,1,27,7
2023-10-23,W.P. Labuan,0,0,0,36,0,0,0,0,0
2023-10-23,W.P. Putrajaya,0,0,0,338,0,0,0,0,0
2023-10-24,Johor,1,0,2,1818,0,0,0,0,1
2023-10-24,Kedah,14,0,33,-381,0,0,0,10,4
2023-10-24,Kelantan,9,0,5,176,0,1,1,6,1
2023-10-24,Melaka,13,0,14,1478,0,2,0,10,1
2023-10-24,Negeri Sembilan,5,0,5,237,0,0,0,3,2
2023-10-24,Pahang,1,0,1,627,0,0,0,1,0
2023-10-24,Perak,31,0,16,551,12,2,2,22,5
2023-10-24,Perlis,3,0,3,63,0,0,0,3,0
2023-10-24,Pulau Pinang,19,0,8,251,0,3,0,13,3
2023-10-24,Sabah,1,0,0,3481,0,0,0,1,0
2023-10-24,Sarawak,4,0,3,184,0,0,1,3,0
2023-10-24,Selangor,80,0,49,1087,0,3,6,60,11
2023-10-24,Terengganu,12,0,16,312,0,3,0,5,4
2023-10-24,W.P. Kuala Lumpur,36,0,23,1452,0,2,0,26,8
2023-10-24,W.P. Labuan,1,0,3,34,0,0,0,1,0
2023-10-24,W.P. Putrajaya,2,0,2,338,0,1,0,1,0
2023-10-25,Johor,2,0,2,1818,0,0,0,0,2
2023-10-25,Kedah,7,0,13,-387,0,2,0,4,1
2023-10-25,Kelantan,9,0,6,179,0,1,1,5,2
2023-10-25,Melaka,14,0,14,1478,0,0,0,9,5
2023-10-25,Negeri Sembilan,8,0,9,236,0,1,1,5,1
2023-10-25,Pahang,6,0,10,623,0,1,0,5,0
2023-10-25,Perak,13,0,11,553,4,1,2,7,3
2023-10-25,Perlis,1,0,3,61,0,0,0,1,0
2023-10-25,Pulau Pinang,15,0,7,259,0,1,0,7,7
2023-10-25,Sabah,2,0,1,3482,0,1,0,1,0
2023-10-25,Sarawak,5,0,5,184,0,0,0,3,2
2023-10-25,Selangor,74,0,56,1105,0,4,4,58,8
2023-10-25,Terengganu,0,0,2,310,0,0,0,0,0
2023-10-25,W.P. Kuala Lumpur,53,0,48,1457,0,3,2,44,4
2023-10-25,W.P. Labuan,1,0,0,35,0,0,0,1,0
2023-10-25,W.P. Putrajaya,4,0,13,329,0,1,0,3,0
2023-10-26,Johor,5,0,1,1822,0,1,1,2,1
2023-10-26,Kedah,15,0,7,-379,2,2,2,8,3
2023-10-26,Kelantan,11,0,13,177,0,2,0,6,3
2023-10-26,Melaka,16,0,14,1480,0,1,0,14,1
2023-10-26,Negeri Sembilan,7,0,15,228,0,1,0,5,1
2023-10-26,Pahang,1,0,2,622,0,0,0,1,0
2023-10-26,Perak,17,1,11,559,1,3,1,9,4
2023-10-26,Perlis,2,0,2,61,0,0,0,2,0
2023-10-26,Pulau Pinang,19,0,13,265,0,0,0,13,6
2023-10-26,Sabah,3,0,0,3485,0,0,0,1,2
2023-10-26,Sarawak,3,0,6,181,0,1,0,1,1
2023-10-26,Selangor,77,0,53,1129,0,4,3,63,7
2023-10-26,Terengganu,11,0,10,311,0,1,1,6,3
2023-10-26,W.P. Kuala Lumpur,30,0,50,1437,0,2,0,27,1
2023-10-26,W.P. Labuan,0,0,0,35,0,0,0,0,0
2023-10-26,W.P. Putrajaya,3,0,3,329,0,0,0,3,0
2023-10-27,Johor,1,0,3,1820,0,0,0,1,0
2023-10-27,Kedah,7,0,6,-378,0,0,0,6,1
2023-10-27,Kelantan,5,0,5,177,0,0,1,3,1
2023-10-27,Melaka,18,0,8,1490,0,1,2,14,1
2023-10-27,Negeri Sembilan,12,0,3,237,0,0,1,11,0
2023-10-27,Pahang,2,0,4,620,0,0,0,2,0
2023-10-27,Perak,18,0,7,570,0,2,0,14,2
2023-10-27,Perlis,3,0,1,63,0,1,0,1,1
2023-10-27,Pulau Pinang,18,0,24,259,0,0,1,10,7
2023-10-27,Sabah,3,0,0,3488,0,0,1,2,0
2023-10-27,Sarawak,1,0,2,180,0,0,0,1,0
2023-10-27,Selangor,76,0,47,1158,0,2,3,63,8
2023-10-27,Terengganu,0,0,2,309,0,0,0,0,0
2023-10-27,W.P. Kuala Lumpur,39,0,39,1437,0,2,3,32,2
2023-10-27,W.P. Labuan,0,0,1,34,0,0,0,0,0
2023-10-27,W.P. Putrajaya,2,1,2,329,0,0,0,2,0
2023-10-28,Johor,2,0,4,1818,0,0,0,1,1
2023-10-28,Kedah,9,0,12,-381,0,0,0,7,2
2023-10-28,Kelantan,7,0,5,179,0,1,0,4,2
2023-10-28,Melaka,15,0,7,1498,0,2,1,10,2
2023-10-28,Negeri Sembilan,8,0,4,241,0,0,1,6,1
2023-10-28,Pahang,2,0,0,622,0,0,0,2,0
2023-10-28,Perak,7,0,14,563,0,0,0,7,0
2023-10-28,Perlis,7,0,0,70,0,1,1,4,1
2023-10-28,Pulau Pinang,25,0,20,264,0,3,1,12,9
2023-10-28,Sabah,2,0,1,3489,0,0,0,2,0
2023-10-28,Sarawak,10,0,1,189,0,0,1,8,1
2023-10-28,Selangor,78,0,46,1190,0,4,4,60,10
2023-10-28,Terengganu,0,0,0,309,0,0,0,0,0
2023-10-28,W.P. Kuala Lumpur,30,0,37,1430,0,2,1,23,4
2023-10-28,W.P. Labuan,2,0,0,36,0,0,0,2,0
2023-10-28,W.P. Putrajaya,3,0,0,332,0,0,0,3,0
2023-10-29,Johor,1,0,1,1817,0,0,1,0,0
2023-10-29,Kedah,13,0,6,-374,0,0,2,7,4
2023-10-29,Kelantan,4,0,1,182,0,1,0,2,1
2023-10-29,Melaka,10,1,8,1500,0,0,0,7,3
2023-10-29,Negeri Sembilan,6,0,8,239,0,0,0,5,1
2023-10-29,Pahang,6,0,4,624,0,0,0,5,1
2023-10-29,Perak,1,0,0,564,0,0,0,1,0
2023-10-29,Perlis,1,0,1,70,0,0,0,1,0
2023-10-29,Pulau Pinang,13,0,15,262,0,2,0,6,5
2023-10-29,Sabah,2,0,1,3490,0,0,0,2,0
2023-10-29,Sarawak,1,0,3,187,0,0,0,1,0
2023-10-29,Selangor,44,0,26,1208,0,1,2,31,10
2023-10-29,Terengganu,24,0,8,325,0,7,0,10,7
2023-10-29,W.P. Kuala Lumpur,28,0,34,1424,0,4,1,19,4
2023-10-29,W.P. Labuan,0,0,0,36,0,0,0,0,0
2023-10-29,W.P. Putrajaya,6,0,2,336,0,1,0,5,0
2023-10-30,Johor,2,0,2,1817,0,0,0,2,0
2023-10-30,Kedah,7,0,15,-382,0,0,1,4,2
2023-10-30,Kelantan,6,0,9,179,0,1,1,1,3
2023-10-30,Melaka,10,0,9,1501,0,0,1,8,1
2023-10-30,Negeri Sembilan,11,0,5,245,0,2,0,6,3
2023-10-30,Pahang,5,0,0,629,0,0,0,2,3
2023-10-30,Perak,4,0,2,566,0,0,0,3,1
2023-10-30,Perlis,3,0,1,72,0,0,0,2,1
2023-10-30,Pulau Pinang,24,0,6,280,0,1,1,17,5
2023-10-30,Sabah,1,0,1,3490,0,0,0,1,0
2023-10-30,Sarawak,0,0,1,186,0,0,0,0,0
2023-10-30,Selangor,53,0,55,1206,0,2,5,42,4
2023-10-30,Terengganu,0,0,2,323,0,0,0,0,0
2023-10-30,W.P. Kuala Lumpur,26,0,36,1414,0,2,0,16,8
2023-10-30,W.P. Labuan,1,0,0,37,0,0,0,1,0
2023-10-30,W.P. Putrajaya,0,0,0,336,0,0,0,0,0
2023-10-31,Johor,0,0,1,1816,0,0,0,0,0
2023-10-31,Kedah,15,0,13,-380,0,0,1,11,3
2023-10-31,Kelantan,3,0,11,171,0,0,0,1,2
2023-10-31,Melaka,27,1,15,1513,0,2,0,21,4
2023-10-31,Negeri Sembilan,7,0,5,247,0,0,2,4,1
2023-10-31,Pahang,7,1,1,635,0,0,0,4,3
2023-10-31,Perak,13,0,31,547,0,0,0,9,4
2023-10-31,Perlis,1,0,6,67,0,0,0,1,0
2023-10-31,Pulau Pinang,18,0,18,280,0,3,1,10,4
2023-10-31,Sabah,1,0,2,3489,0,0,1,0,0
2023-10-31,Sarawak,5,0,4,187,0,0,0,2,3
2023-10-31,Selangor,67,0,80,1193,0,0,2,55,10
2023-10-31,Terengganu,31,0,11,343,0,2,1,19,9
2023-10-31,W.P. Kuala Lumpur,41,0,36,1419,0,1,2,34,4
2023-10-31,W.P. Labuan,3,0,1,39,0,0,0,3,0
2023-10-31,W.P. Putrajaya,1,0,2,335,0,0,0,1,0
2023-11-01,Johor,3,1,3,1816,0,0,0,1,2
2023-11-01,Kedah,23,0,7,-364,0,0,2,20,1
2023-11-01,Kelantan,11,0,8,174,0,0,0,7,4
2023-11-01,Melaka,26,0,11,1528,0,0,0,21,5
2023-11-01,Negeri Sembilan,15,0,8,254,0,1,0,12,2
2023-11-01,Pahang,8,0,6,637,0,0,0,7,1
2023-11-01,Perak,14,0,13,548,0,1,0,9,4
2023-11-01,Perlis,5,0,1,71,0,0,2,2,1
2023-11-01,Pulau Pinang,24,0,15,289,0,1,1,16,6
2023-11-01,Sabah,1,0,2,3487,0,0,0,0,1
2023-11-01,Sarawak,6,0,5,188,0,0,0,4,2
2023-11-01,Selangor,88,0,74,1207,0,2,4,69,13
2023-11-01,Terengganu,0,0,0,343,0,0,0,0,0
2023-11-01,W.P. Kuala Lumpur,60,0,53,1426,0,2,0,51,7
2023-11-01,W.P. Labuan,0,0,1,38,0,0,0,0,0
2023-11-01,W.P. Putrajaya,5,0,4,336,0,1,0,4,0
2023-11-02,Johor,1,0,5,1812,0,0,0,0,1
2023-11-02,Kedah,18,0,15,-361,0,0,2,15,1
2023-11-02,Kelantan,11,0,9,176,0,4,0,7,0
2023-11-02,Melaka,21,0,16,1533,0,0,2,15,4
2023-11-02,Negeri Sembilan,12,0,7,259,0,0,2,8,2
2023-11-02,Pahang,8,0,1,644,0,0,0,6,2
2023-11-02,Perak,16,0,16,548,0,0,2,11,3
2023-11-02,Perlis,3,0,3,71,0,0,0,3,0
2023-11-02,Pulau Pinang,22,0,19,292,0,0,0,17,5
2023-11-02,Sabah,0,0,3,3484,0,0,0,0,0
2023-11-02,Sarawak,5,0,3,190,0,0,0,4,1
2023-11-02,Selangor,95,0,77,1225,0,1,5,77,12
2023-11-02,Terengganu,14,0,20,337,0,1,1,11,1
2023-11-02,W.P. Kuala Lumpur,76,0,30,1472,0,5,4,62,5
2023-11-02,W.P. Labuan,1,0,0,39,0,0,0,1,0
2023-11-02,W.P. Putrajaya,2,0,3,335,0,0,0,2,0
2023-11-03,Johor,2,2,1,1811,0,0,0,2,0
2023-11-03,Kedah,13,0,7,-355,0,0,0,11,2
2023-11-03,Kelantan,6,0,6,175,0,0,0,4,2
2023-11-03,Melaka,24,0,18,1539,0,1,1,18,4
2023-11-03,Negeri Sembilan,13,0,13,259,0,0,2,7,4
2023-11-03,Pahang,3,0,2,645,0,0,1,1,1
2023-11-03,Perak,17,0,18,547,0,2,0,14,1
2023-11-03,Perlis,5,0,2,74,0,2,1,1,1
2023-11-03,Pulau Pinang,32,0,18,306,7,1,0,27,4
2023-11-03,Sabah,0,0,3,3481,0,0,0,0,0
2023-11-03,Sarawak,17,0,2,205,0,6,0,8,3
2023-11-03,Selangor,92,0,76,1241,0,4,5,74,9
2023-11-03,Terengganu,0,0,0,337,0,0,0,0,0
2023-11-03,W.P. Kuala Lumpur,53,0,40,1485,0,2,3,38,10
2023-11-03,W.P. Labuan,1,0,0,40,0,0,0,1,0
2023-11-03,W.P. Putrajaya,5,0,2,338,0,0,0,4,1
2023-11-04,Johor,6,0,3,1814,0,0,0,1,5
2023-11-04,Kedah,11,0,31,-375,0,2,0,6,3
2023-11-04,Kelantan,5,0,38,142,0,0,0,3,2
2023-11-04,Melaka,22,0,141,1420,0,1,1,13,7
2023-11-04,Negeri Sembilan,11,0,32,238,0,0,1,8,2
2023-11-04,Pahang,5,0,16,634,0,0,0,4,1
2023-11-04,Perak,8,0,36,519,0,0,0,7,1
2023-11-04,Perlis,0,0,4,70,0,0,0,0,0
2023-11-04,Pulau Pinang,36,0,43,299,3,4,0,24,8
2023-11-04,Sabah,1,0,5,3477,0,0,0,0,1
2023-11-04,Sarawak,6,0,28,183,0,0,0,2,4
2023-11-04,Selangor,89,0,256,1074,0,3,4,68,14
2023-11-04,Terengganu,0,0,0,337,0,0,0,0,0
2023-11-04,W.P. Kuala Lumpur,53,0,153,1385,0,1,0,44,8
2023-11-04,W.P. Labuan,1,0,4,37,0,1,0,0,0
2023-11-04,W.P. Putrajaya,8,0,20,326,0,0,0,7,1
2023-11-05,Johor,1,0,14,1801,0,0,0,1,0
2023-11-05,Kedah,24,0,68,-419,0,2,0,15,7
2023-11-05,Kelantan,6,0,85,63,0,0,1,2,3
2023-11-05,Melaka,18,0,109,1329,0,0,0,13,5
2023-11-05,Negeri Sembilan,3,0,77,164,0,0,0,3,0
2023-11-05,Pahang,0,0,72,562,0,0,0,0,0
2023-11-05,Perak,7,0,69,457,0,1,0,5,1
2023-11-05,Perlis,1,0,9,62,0,0,0,1,0
2023-11-05,Pulau Pinang,13,0,87,225,1,0,1,9,3
2023-11-05,Sabah,2,0,5,3474,0,0,1,1,0
2023-11-05,Sarawak,2,0,48,137,0,0,0,0,2
2023-11-05,Selangor,30,0,389,715,0,1,2,21,6
2023-11-05,Terengganu,18,0,13,342,0,1,1,14,2
2023-11-05,W.P. Kuala Lumpur,52,0,396,1041,0,4,1,44,3
2023-11-05,W.P. Labuan,0,0,2,35,0,0,0,0,0
2023-11-05,W.P. Putrajaya,4,0,40,290,0,0,1,3,0
2023-11-06,Johor,2,0,1,1802,0,0,0,0,2
2023-11-06,Kedah,20,0,7,-406,0,2,1,15,2
2023-11-06,Kelantan,12,0,10,65,0,1,0,11,0
2023-11-06,Melaka,5,0,16,1318,0,0,0,3,2
2023-11-06,Negeri Sembilan,6,0,11,159,0,1,0,4,1
2023-11-06,Pahang,4,0,5,561,0,0,1,1,2
2023-11-06,Perak,2,0,5,454,0,0,0,2,0
2023-11-06,Perlis,0,0,3,59,0,0,0,0,0
2023-11-06,Pulau Pinang,14,0,24,215,0,0,0,7,7
2023-11-06,Sabah,0,0,0,3474,0,0,0,0,0
2023-11-06,Sarawak,1,0,0,138,0,1,0,0,0
2023-11-06,Selangor,45,0,53,707,0,1,4,33,7
2023-11-06,Terengganu,0,0,2,340,0,0,0,0,0
2023-11-06,W.P. Kuala Lumpur,37,0,26,1052,0,5,0,29,3
2023-11-06,W.P. Labuan,3,0,1,37,0,1,0,1,1
2023-11-06,W.P. Putrajaya,2,0,0,292,0,0,0,2,0
2023-11-07,Johor,3,0,0,1805,0,0,0,0,3
2023-11-07,Kedah,48,0,15,-373,27,1,27,15,5
2023-11-07,Kelantan,12,0,4,73,0,1,1,7,3
2023-11-07,Melaka,13,0,32,1299,0,0,2,10,1
2023-11-07,Negeri Sembilan,15,0,7,167,0,3,0,10,2
2023-11-07,Pahang,11,0,7,565,0,1,0,9,1
2023-11-07,Perak,19,0,13,460,0,0,0,12,7
2023-11-07,Perlis,6,0,1,64,0,1,1,4,0
2023-11-07,Pulau Pinang,17,0,18,214,1,0,0,13,4
2023-11-07,Sabah,3,0,1,3476,0,0,1,0,2
2023-11-07,Sarawak,6,0,5,139,0,0,0,6,0
2023-11-07,Selangor,88,0,67,728,0,3,2,77,6
2023-11-07,Terengganu,24,0,28,336,0,1,4,15,4
2023-11-07,W.P. Kuala Lumpur,40,0,41,1051,0,4,3,30,3
2023-11-07,W.P. Labuan,0,0,3,34,0,0,0,0,0
2023-11-07,W.P. Putrajaya,1,0,1,292,0,0,0,1,0
2023-11-08,Johor,3,0,3,1805,0,0,0,1,2
2023-11-08,Kedah,12,0,23,-384,0,0,0,9,3
2023-11-08,Kelantan,21,0,9,85,0,2,2,14,3
2023-11-08,Melaka,16,0,17,1298,0,1,0,12,3
2023-11-08,Negeri Sembilan,10,0,14,163,0,0,1,9,0
2023-11-08,Pahang,10,0,8,567,0,0,2,8,0
2023-11-08,Perak,23,0,14,469,0,1,1,16,5
2023-11-08,Perlis,2,0,5,61,0,0,1,1,0
2023-11-08,Pulau Pinang,22,0,24,212,0,0,0,13,9
2023-11-08,Sabah,1,0,0,3477,0,0,1,0,0
2023-11-08,Sarawak,3,0,6,136,0,1,0,2,0
2023-11-08,Selangor,124,0,88,764,0,4,7,102,11
2023-11-08,Terengganu,0,0,0,336,0,0,0,0,0
2023-11-08,W.P. Kuala Lumpur,53,0,60,1044,0,0,0,48,5
2023-11-08,W.P. Labuan,0,0,0,34,0,0,0,0,0
2023-11-08,W.P. Putrajaya,2,0,5,289,0,0,0,2,0
2023-11-09,Johor,1,0,1,1805,0,0,0,0,1
2023-11-09,Kedah,20,0,18,-382,0,1,0,16,3
2023-11-09,Kelantan,12,1,9,88,0,1,1,9,1
2023-11-09,Melaka,17,0,19,1296,0,0,0,15,2
2023-11-09,Negeri Sembilan,10,0,12,161,0,0,0,6,4
2023-11-09,Pahang,5,0,8,564,0,0,0,4,1
2023-11-09,Perak,21,0,15,475,0,0,0,18,3
2023-11-09,Perlis,3,0,3,61,0,0,0,3,0
2023-11-09,Pulau Pinang,24,0,22,214,1,0,0,21,3
2023-11-09,Sabah,0,0,0,3477,0,0,0,0,0
2023-11-09,Sarawak,7,0,5,138,0,0,0,6,1
2023-11-09,Selangor,128,0,95,797,0,7,5,96,20
2023-11-09,Terengganu,13,0,14,335,0,1,0,8,4
2023-11-09,W.P. Kuala Lumpur,60,0,75,1029,0,3,2,51,4
2023-11-09,W.P. Labuan,0,0,1,33,0,0,0,0,0
2023-11-09,W.P. Putrajaya,3,0,2,290,0,0,0,3,0
2023-11-10,Johor,4,0,2,1807,0,0,0,1,3
2023-11-10,Kedah,16,0,12,-378,0,0,0,12,4
2023-11-10,Kelantan,13,0,8,93,0,0,3,6,4
2023-11-10,Melaka,12,0,21,1287,0,1,0,7,4
2023-11-10,Negeri Sembilan,14,0,13,162,0,0,2,9,3
2023-11-10,Pahang,5,0,3,566,0,1,0,3,1
2023-11-10,Perak,12,0,17,470,0,0,2,8,2
2023-11-10,Perlis,2,0,4,59,0,0,0,1,1
2023-11-10,Pulau Pinang,38,0,32,219,0,3,5,23,7
2023-11-10,Sabah,2,0,0,3479,0,1,1,0,0
2023-11-10,Sarawak,9,0,17,130,0,0,0,5,4
2023-11-10,Selangor,118,0,92,823,0,4,4,96,14
2023-11-10,Terengganu,0,0,3,332,0,0,0,0,0
2023-11-10,W.P. Kuala Lumpur,59,0,53,1035,0,1,2,50,6
2023-11-10,W.P. Labuan,1,0,1,33,0,0,0,0,1
2023-11-10,W.P. Putrajaya,1,0,5,286,0,0,0,1,0
2023-11-11,Johor,1,0,8,1800,0,0,0,0,1
2023-11-11,Kedah,9,0,11,-380,0,0,0,8,1
2023-11-11,Kelantan,6,0,4,95,0,1,1,3,1
2023-11-11,Melaka,21,0,37,1271,0,1,1,17,2
2023-11-11,Negeri Sembilan,11,0,11,162,0,1,1,9,0
2023-11-11,Pahang,7,0,5,568,0,0,0,6,1
2023-11-11,Perak,16,0,8,478,0,0,1,9,6
2023-11-11,Perlis,2,0,0,61,0,0,1,1,0
2023-11-11,Pulau Pinang,29,0,36,212,0,0,2,20,7
2023-11-11,Sabah,3,0,1,3481,0,0,0,1,2
2023-11-11,Sarawak,0,0,6,124,0,0,0,0,0
2023-11-11,Selangor,82,0,90,815,0,2,1,69,10
2023-11-11,Terengganu,0,0,0,332,0,0,0,0,0
2023-11-11,W.P. Kuala Lumpur,37,0,53,1019,0,0,1,30,6
2023-11-11,W.P. Labuan,1,0,1,33,0,0,0,1,0
2023-11-11,W.P. Putrajaya,4,0,8,282,0,0,0,4,0
2023-11-12,Johor,2,0,1,1801,0,0,0,0,2
2023-11-12,Kedah,17,0,24,-387,0,0,1,10,6
2023-11-12,Kelantan,8,0,6,97,0,0,0,5,3
2023-11-12,Melaka,16,0,0,1287,0,0,1,11,4
2023-11-12,Negeri Sembilan,9,0,3,168,0,0,0,7,2
2023-11-12,Pahang,5,0,0,573,0,1,0,3,1
2023-11-12,Perak,13,0,7,484,0,2,0,7,4
2023-11-12,Perlis,2,0,1,62,0,0,0,2,0
2023-11-12,Pulau Pinang,19,0,13,218,0,0,1,14,4
2023-11-12,Sabah,2,0,2,3481,0,0,0,1,1
2023-11-12,Sarawak,10,0,2,132,0,0,2,3,5
2023-11-12,Selangor,108,0,30,893,0,3,7,86,12
2023-11-12,Terengganu,0,0,15,317,0,0,0,0,0
2023-11-12,W.P. Kuala Lumpur,42,0,52,1009,0,3,2,30,7
2023-11-12,W.P. Labuan,0,0,0,33,0,0,0,0,0
2023-11-12,W.P. Putrajaya,6,0,4,284,0,0,0,5,1
2023-11-13,Johor,2,0,2,1801,0,1,0,0,1
2023-11-13,Kedah,16,0,20,-391,0,1,0,12,3
2023-11-13,Kelantan,3,0,11,89,0,0,0,3,0
2023-11-13,Melaka,14,1,5,1296,0,1,0,10,3
2023-11-13,Negeri Sembilan,6,0,6,168,0,0,0,4,2
2023-11-13,Pahang,1,0,4,570,0,0,0,1,0
2023-11-13,Perak,7,0,2,489,0,1,0,4,2
2023-11-13,Perlis,6,0,0,68,0,0,1,4,1
2023-11-13,Pulau Pinang,14,0,14,218,0,0,0,13,1
2023-11-13,Sabah,1,0,0,3482,0,0,0,0,1
2023-11-13,Sarawak,4,0,1,135,0,0,0,0,4
2023-11-13,Selangor,41,0,45,889,0,6,0,29,6
2023-11-13,Terengganu,39,0,2,354,0,5,2,27,5
2023-11-13,W.P. Kuala Lumpur,30,0,37,1002,0,3,1,19,7
2023-11-13,W.P. Labuan,0,0,3,30,0,0,0,0,0
2023-11-13,W.P. Putrajaya,0,0,2,282,0,0,0,0,0
2023-11-14,Johor,4,1,3,1802,0,0,0,2,2
2023-11-14,Kedah,24,0,48,-415,0,3,0,14,7
2023-11-14,Kelantan,5,0,12,82,0,0,1,3,1
2023-11-14,Melaka,12,0,12,1296,0,0,0,7,5
2023-11-14,Negeri Sembilan,5,0,15,158,0,1,0,4,0
2023-11-14,Pahang,11,0,10,571,0,1,1,8,1
2023-11-14,Perak,18,0,19,488,0,0,0,13,5
2023-11-14,Perlis,4,0,6,66,0,0,1,1,2
2023-11-14,Pulau Pinang,22,0,17,223,0,0,0,11,11
2023-11-14,Sabah,1,0,3,3480,0,0,0,0,1
2023-11-14,Sarawak,8,0,6,137,0,1,0,6,1
2023-11-14,Selangor,105,0,87,907,0,11,2,77,15
2023-11-14,Terengganu,27,0,22,359,0,3,4,19,1
2023-11-14,W.P. Kuala Lumpur,27,0,40,989,0,1,1,22,3
2023-11-14,W.P. Labuan,0,0,0,30,0,0,0,0,0
2023-11-14,W.P. Putrajaya,2,0,1,283,0,0,0,2,0
2023-11-15,Johor,0,0,3,1799,0,0,0,0,0
2023-11-15,Kedah,33,0,12,-394,0,1,0,26,6
2023-11-15,Kelantan,13,0,21,74,0,2,1,8,2
2023-11-15,Melaka,22,0,14,1304,0,1,1,16,4
2023-11-15,Negeri Sembilan,4,0,12,150,0,0,1,3,0
2023-11-15,Pahang,9,0,10,570,0,0,0,8,1
2023-11-15,Perak,18,1,23,482,0,1,0,11,6
2023-11-15,Perlis,7,0,3,70,0,0,0,5,2
2023-11-15,Pulau Pinang,30,0,22,231,0,0,1,21,8
2023-11-15,Sabah,3,0,1,3482,0,0,0,3,0
2023-11-15,Sarawak,15,0,3,149,0,1,0,11,3
2023-11-15,Selangor,112,0,124,893,0,1,3,89,19
2023-11-15,Terengganu,0,0,8,351,0,0,0,0,0
2023-11-15,W.P. Kuala Lumpur,57,0,53,993,0,3,1,48,5
2023-11-15,W.P. Labuan,3,0,0,33,0,0,0,3,0
2023-11-15,W.P. Putrajaya,6,0,2,287,0,0,0,6,0
2023-11-16,Johor,7,0,2,1804,0,1,0,5,1
2023-11-16,Kedah,30,0,20,-384,0,1,0,23,6
2023-11-16,Kelantan,22,0,11,85,0,1,0,16,5
2023-11-16,Melaka,35,1,35,1304,0,1,1,26,7
2023-11-16,Negeri Sembilan,15,0,9,156,0,0,2,11,2
2023-11-16,Pahang,8,0,5,573,0,0,0,7,1
2023-11-16,Perak,26,0,20,488,0,3,2,13,8
2023-11-16,Perlis,3,0,3,70,0,0,0,3,0
2023-11-16,Pulau Pinang,34,0,24,241,0,2,1,23,8
2023-11-16,Sabah,3,0,0,3485,0,0,0,2,1
2023-11-16,Sarawak,8,0,7,150,0,0,0,6,2
2023-11-16,Selangor,145,0,128,910,0,8,6,107,24
2023-11-16,Terengganu,13,0,11,353,0,0,1,9,3
2023-11-16,W.P. Kuala Lumpur,83,0,61,1015,0,2,1,74,6
2023-11-16,W.P. Labuan,0,0,0,33,0,0,0,0,0
2023-11-16,W.P. Putrajaya,9,0,3,293,0,1,0,8,0
2023-11-17,Johor,5,0,3,1806,0,0,0,4,1
2023-11-17,Kedah,34,0,16,-366,0,1,3,21,9
2023-11-17,Kelantan,12,0,16,81,0,1,0,11,0
2023-11-17,Melaka,42,0,0,1346,0,1,5,29,7
2023-11-17,Negeri Sembilan,11,0,14,153,0,1,0,9,1
2023-11-17,Pahang,9,0,5,577,0,3,2,3,1
2023-11-17,Perak,23,0,12,499,0,1,0,13,9
2023-11-17,Perlis,0,0,1,69,0,0,0,0,0
2023-11-17,Pulau Pinang,58,0,38,261,0,2,5,40,11
2023-11-17,Sabah,4,0,2,3487,0,1,0,3,0
2023-11-17,Sarawak,7,0,9,148,0,0,0,4,3
2023-11-17,Selangor,102,0,118,894,0,6,4,77,15
2023-11-17,Terengganu,0,0,1,352,0,0,0,0,0
2023-11-17,W.P. Kuala Lumpur,125,0,59,1081,0,1,6,110,8
2023-11-17,W.P. Labuan,1,0,1,33,0,0,0,1,0
2023-11-17,W.P. Putrajaya,6,0,1,298,0,0,0,5,1
2023-11-18,Johor,4,0,1,1809,0,0,0,1,3
2023-11-18,Kedah,14,0,10,-362,0,0,0,10,4
2023-11-18,Kelantan,5,0,5,81,0,2,0,3,0
2023-11-18,Melaka,39,1,20,1365,0,1,2,31,5
2023-11-18,Negeri Sembilan,23,0,11,165,0,2,0,17,4
2023-11-18,Pahang,13,0,7,583,0,1,0,9,3
2023-11-18,Perak,7,0,17,489,0,0,0,7,0
2023-11-18,Perlis,3,0,3,69,0,0,0,3,0
2023-11-18,Pulau Pinang,56,0,30,287,0,2,2,44,8
2023-11-18,Sabah,2,0,3,3486,0,0,0,2,0
2023-11-18,Sarawak,9,0,1,156,0,0,0,6,3
2023-11-18,Selangor,85,0,81,898,0,4,1,62,18
2023-11-18,Terengganu,0,0,6,346,0,0,0,0,0
2023-11-18,W.P. Kuala Lumpur,100,0,37,1144,0,5,3,81,11
2023-11-18,W.P. Labuan,2,0,1,34,0,0,0,2,0
2023-11-18,W.P. Putrajaya,13,0,4,307,0,0,1,12,0
